--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
233|PORYGON2  |NORMAL           |  85|  80|  90|  60| 105|  95|TRACE       |-------     |
234|STANTLER  |NORMAL           |  73|  95|  62|  85|  85|  65|INTIMIDATE  |-------     |TM06 (rare)
235|SMEARGLE  |NORMAL           |  55|  20|  35|  75|  20|  45|OWN TEMPO   |-------     |
236|TYROGUE   |FIGHTING         |  35|  35|  35|  35|  35|  35|GUTS        |-------     |
237|HITMONTOP |FIGHTING         |  50|  95|  95|  70|  35| 110|INTIMIDATE  |-------     |
238|SMOOCHUM  |ICE/PSYCHIC      |  45|  30|  15|  65|  85|  65|OBLIVIOUS   |-------     |REVIVAL HERB (common), TM19 (rare)
239|ELEKID    |ELECTRIC         |  45|  63|  37|  95|  65|  55|STATIC      |-------     |
240|MAGBY     |FIRE             |  45|  75|  37|  83|  70|  55|FLAME BODY  |-------     |TM29 (100%)
241|MILTANK   |NORMAL           |  95|  80| 105| 100|  40|  70|THICK FAT   |-------     |ENERGY ROOT (100%)
242|BLISSEY   |NORMAL           | 255|  10|  10|  55|  75| 135|NATURAL CURE|SERENE GRACE|HEART SCALE (rare)
243|RAIKOU    |ELECTRIC         |  90|  85|  75| 115| 115| 100|PRESSURE    |-------     |GUARD SPEC. (common)
244|ENTEI     |FIRE             | 115| 115|  85| 100|  90|  75|PRESSURE    |-------     |
245|SUICUNE   |WATER            | 100|  75| 115|  85|  90| 115|PRESSURE    |-------     |ULTRA BALL (common)
246|LARVITAR  |ROCK/GROUND      |  50|  64|  50|  41|  45|  50|GUTS        |-------     |
247|PUPITAR   |ROCK/GROUND      |  70|  84|  70|  51|  65|  70|SHED SKIN   |-------     |ZINC (common)
248|TYRANITAR |ROCK/DARK        | 100| 134| 110|  61|  95| 100|SAND STREAM |-------     |
249|LUGIA     |PSYCHIC/FLYING   | 106|  90| 130| 110|  90| 154|PRESSURE    |-------     |
250|HO-OH     |FIRE/FLYING      | 106| 130|  90|  90| 110| 154|PRESSURE    |-------     |TM12 (common), TM28 (rare)
251|CELEBI    |PSYCHIC/GRASS    | 100| 100| 100| 100| 100| 100|NATURAL CURE|-------     |TM24 (100%)
252|TREECKO   |GRASS            |  40|  45|  35|  70|  65|  55|OVERGROW    |-------     |GREEN SHARD (common), CHERI BERRY (rare)
253|GROVYLE   |GRASS            |  50|  65|  45|  95|  85|  65|OVERGROW    |-------     |QUICK CLAW (common), NEVERMELTICE (rare)
254|SCEPTILE  |GRASS            |  70|  85|  65| 120| 105|  85|OVERGROW    |-------     |IRON (common), BLACKGLASSES (rare)
255|TORCHIC   |FIRE             |  45|  60|  40|  45|  70|  50|BLAZE       |-------     |CARBOS (rare)
256|COMBUSKEN |FIRE/FIGHTING    |  60|  85|  60|  55|  85|  60|BLAZE       |-------     |SILK SCARF (common), POKé BALL (rare)
257|BLAZIKEN  |FIRE/FIGHTING    |  80| 120|  70|  80| 110|  70|BLAZE       |-------     |YELLOW SHARD (100%)
258|MUDKIP    |WATER            |  50|  70|  50|  40|  50|  50|TORRENT     |-------     |
259|MARSHTOMP |WATER/GROUND     |  70|  85|  70|  50|  60|  70|TORRENT     |-------     |SILVERPOWDER (rare)
260|SWAMPERT  |WATER/GROUND     | 100| 110|  90|  60|  85|  90|TORRENT     |-------     |TM10 (common), GUARD SPEC. (rare)
261|POOCHYENA |DARK             |  35|  55|  35|  35|  30|  30|RUN AWAY    |-------     |
262|MIGHTYENA |DARK             |  70|  90|  70|  70|  60|  60|INTIMIDATE  |-------     |EXP. SHARE (common), TM29 (rare)
263|ZIGZAGOON |NORMAL           |  38|  30|  41|  60|  30|  41|PICKUP      |-------     |NEST BALL (common), SUPER REPEL (rare)
264|LINOONE   |NORMAL           |  78|  70|  61| 100|  50|  61|PICKUP      |-------     |
265|WURMPLE   |BUG              |  45|  45|  35|  20|  20|  30|SHIELD DUST |-------     |
266|SILCOON   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |-------     |BLUE FLUTE (common), THUNDERSTONE (rare)
267|BEAUTIFLY |BUG/FLYING       |  60|  70|  50|  65|  90|  50|SWARM       |-------     |DIRE HIT (common), SOOTHE BELL (rare)
268|CASCOON   |BUG              |  50|  35|  55|  15|  25|  25|SHED SKIN   |-------     |NEVERMELTICE (rare)
269|DUSTOX    |BUG/POISON       |  60|  50|  70|  65|  50|  90|SHIELD DUST |-------     |
270|LOTAD     |WATER/GRASS      |  40|  30|  30|  30|  40|  50|SWIFT SWIM  |RAIN DISH   |
271|LOMBRE    |WATER/GRASS      |  60|  50|  50|  50|  60|  70|SWIFT SWIM  |RAIN DISH   |TM42 (common), GREAT BALL (rare)
272|LUDICOLO  |WATER/GRASS      |  80|  70|  70|  70|  90| 100|SWIFT SWIM  |RAIN DISH   |LEPPA BERRY (rare)
273|SEEDOT    |GRASS            |  40|  40|  50|  30|  30|  30|CHLOROPHYLL |EARLY BIRD  |TM06 (rare)
274|NUZLEAF   |GRASS/DARK       |  70|  70|  40|  60|  60|  40|CHLOROPHYLL |EARLY BIRD  |TWISTEDSPOON (common)
275|SHIFTRY   |GRASS/DARK       |  90| 100|  60|  80|  90|  60|CHLOROPHYLL |EARLY BIRD  |
276|TAILLOW   |NORMAL/FLYING    |  40|  55|  30|  85|  30|  30|GUTS        |-------     |THUNDERSTONE (rare)
277|SWELLOW   |NORMAL/FLYING    |  60|  85|  60| 125|  50|  50|GUTS        |-------     |TM42 (rare)
278|WINGULL   |WATER/FLYING     |  40|  30|  30|  85|  55|  30|KEEN EYE    |-------     |
279|PELIPPER  |WATER/FLYING     |  60|  50| 100|  65|  85|  70|KEEN EYE    |-------     |POKé DOLL (common), SOFT SAND (rare)
280|RALTS     |PSYCHIC          |  28|  25|  25|  40|  45|  35|SYNCHRONIZE |TRACE       |FULL RESTORE (100%)
281|KIRLIA    |PSYCHIC          |  38|  35|  35|  50|  65|  55|SYNCHRONIZE |TRACE       |NEVERMELTICE (rare)
282|GARDEVOIR |PSYCHIC          |  68|  65|  65|  80| 125| 115|SYNCHRONIZE |TRACE       |TM49 (rare)
283|SURSKIT   |BUG/WATER        |  40|  30|  32|  65|  50|  52|SWIFT SWIM  |-------     |
284|MASQUERAIN|BUG/FLYING       |  70|  60|  62|  60|  80|  82|INTIMIDATE  |-------     |LEAF STONE (common), LEFTOVERS (rare)
285|SHROOMISH |GRASS            |  60|  40|  60|  35|  40|  60|EFFECT SPORE|-------     |PP MAX (common), TM22 (rare)
286|BRELOOM   |GRASS/FIGHTING   |  60| 130|  80|  70|  60|  60|EFFECT SPORE|-------     |
287|SLAKOTH   |NORMAL           |  60|  60|  60|  30|  35|  35|TRUANT      |-------     |
288|VIGOROTH  |NORMAL           |  80|  80|  80|  90|  55|  55|VITAL SPIRIT|-------     |
289|SLAKING   |NORMAL           | 150| 160| 100| 100|  95|  65|TRUANT      |-------     |SUN STONE (rare)
290|NINCADA   |BUG/GROUND       |  31|  45|  90|  40|  30|  30|COMPOUNDEYES|-------     |ENERGY ROOT (rare)
291|NINJASK   |BUG/FLYING       |  61|  90|  45| 160|  50|  50|SPEED BOOST |-------     |STARDUST (rare)
292|SHEDINJA  |BUG/GHOST        |   1|  90|  45|  40|  30|  30|WONDER GUARD|-------     |
293|WHISMUR   |NORMAL           |  64|  51|  23|  28|  51|  23|SOUNDPROOF  |-------     |
294|LOUDRED   |NORMAL           |  84|  71|  43|  48|  71|  43|SOUNDPROOF  |-------     |HEART SCALE (rare)
295|EXPLOUD   |NORMAL           | 104|  91|  63|  68|  91|  63|SOUNDPROOF  |-------     |
296|MAKUHITA  |FIGHTING         |  72|  60|  30|  25|  20|  30|THICK FAT   |GUTS        |
297|HARIYAMA  |FIGHTING         | 144| 120|  60|  50|  40|  60|THICK FAT   |GUTS        |
298|AZURILL   |NORMAL           |  50|  20|  40|  20|  20|  40|THICK FAT   |HUGE POWER  |
299|NOSEPASS  |ROCK             |  30|  45| 135|  30|  45|  90|STURDY      |MAGNET PULL |
300|SKITTY    |NORMAL           |  50|  45|  45|  50|  35|  35|CUTE CHARM  |-------     |TM24 (rare)
301|DELCATTY  |NORMAL           |  70|  65|  65|  70|  55|  55|CUTE CHARM  |-------     |POKé BALL (common), MYSTIC WATER (rare)
302|SABLEYE   |DARK/GHOST       |  50|  75|  75|  50|  65|  65|KEEN EYE    |-------     |
303|MAWILE    |STEEL            |  50|  85|  85|  50|  55|  55|HYPER CUTTER|INTIMIDATE  |
304|ARON      |STEEL/ROCK       |  50|  70| 100|  30|  40|  40|STURDY      |ROCK HEAD   |
305|LAIRON    |STEEL/ROCK       |  60|  90| 140|  40|  50|  50|STURDY      |ROCK HEAD   |IRON (common)
306|AGGRON    |STEEL/ROCK       |  70| 110| 180|  50|  60|  60|STURDY      |ROCK HEAD   |ICE HEAL (common)
307|MEDITITE  |FIGHTING/PSYCHIC |  30|  40|  55|  60|  40|  55|PURE POWER  |-------     |
308|MEDICHAM  |FIGHTING/PSYCHIC |  60|  60|  75|  80|  60|  75|PURE POWER  |-------     |
309|ELECTRIKE |ELECTRIC         |  40|  45|  40|  65|  65|  40|STATIC      |LIGHTNINGROD|TM20 (common), BURN HEAL (rare)
310|MANECTRIC |ELECTRIC         |  70|  75|  60| 105| 105|  60|STATIC      |LIGHTNINGROD|
311|PLUSLE    |ELECTRIC         |  60|  50|  40|  95|  85|  75|PLUS        |-------     |TM24 (common), MAGNET (rare)
312|MINUN     |ELECTRIC         |  60|  40|  50|  95|  75|  85|MINUS       |-------     |WATER STONE (rare)
313|VOLBEAT   |BUG              |  65|  73|  55|  85|  47|  75|ILLUMINATE  |SWARM       |
314|ILLUMISE  |BUG              |  65|  47|  55|  85|  73|  75|OBLIVIOUS   |-------     |SACRED ASH (common), HARD STONE (rare)
315|ROSELIA   |GRASS/POISON     |  50|  60|  45|  65| 100|  80|NATURAL CURE|POISON POINT|SACRED ASH (common)
316|GULPIN    |POISON           |  70|  43|  53|  40|  43|  53|LIQUID OOZE |STICKY HOLD |
317|SWALOT    |POISON           | 100|  73|  83|  55|  73|  83|LIQUID OOZE |STICKY HOLD |
318|CARVANHA  |WATER/DARK       |  45|  90|  20|  65|  65|  20|ROUGH SKIN  |-------     |HP UP (common)
319|SHARPEDO  |WATER/DARK       |  70| 120|  40|  95|  95|  40|ROUGH SKIN  |-------     |HARD STONE (rare)
320|WAILMER   |WATER            | 130|  70|  35|  60|  70|  35|WATER VEIL  |OBLIVIOUS   |ASPEAR BERRY (common), ETHER (rare)
321|WAILORD   |WATER            | 170|  90|  45|  60|  90|  45|WATER VEIL  |OBLIVIOUS   |DIRE HIT (common)
322|NUMEL     |FIRE/GROUND      |  60|  60|  40|  35|  65|  45|OBLIVIOUS   |-------     |RED SHARD (100%)
323|CAMERUPT  |FIRE/GROUND      |  70| 100|  70|  40| 105|  75|MAGMA ARMOR |-------     |STAR PIECE (100%)
324|TORKOAL   |FIRE             |  70|  85| 140|  20|  85|  70|WHITE SMOKE |-------     |TM03 (rare)
325|SPOINK    |PSYCHIC          |  60|  25|  35|  60|  70|  80|THICK FAT   |OWN TEMPO   |TINYMUSHROOM (common)
326|GRUMPIG   |PSYCHIC          |  80|  45|  65|  80|  90| 110|THICK FAT   |OWN TEMPO   |MOON STONE (common), TINYMUSHROOM (rare)
327|SPINDA    |NORMAL           |  60|  60|  60|  60|  60|  60|OWN TEMPO   |-------     |MAX ETHER (common), FIRE STONE (rare)
328|TRAPINCH  |GROUND           |  45| 100|  45|  10|  45|  45|HYPER CUTTER|ARENA TRAP  |
329|VIBRAVA   |GROUND/DRAGON    |  50|  70|  50|  70|  50|  50|LEVITATE    |LEVITATE    |TM41 (100%)
330|FLYGON    |GROUND/DRAGON    |  80| 100|  80| 100|  80|  80|LEVITATE    |LEVITATE    |
331|CACNEA    |GRASS            |  50|  85|  40|  35|  85|  40|SAND VEIL   |-------     |GREAT BALL (100%)
332|CACTURNE  |GRASS/DARK       |  70| 115|  60|  55| 115|  60|SAND VEIL   |-------     |
333|SWABLU    |NORMAL/FLYING    |  45|  40|  60|  50|  40|  75|NATURAL CURE|-------     |
334|ALTARIA   |DRAGON/FLYING    |  75|  70|  90|  80|  70| 105|NATURAL CURE|-------     |
335|ZANGOOSE  |NORMAL           |  73| 115|  60|  90|  60|  60|IMMUNITY    |-------     |
336|SEVIPER   |POISON           |  73| 100|  60|  65| 100|  60|SHED SKIN   |-------     |NEVERMELTICE (rare)
337|LUNATONE  |ROCK/PSYCHIC     |  70|  55|  65|  70|  95|  85|LEVITATE    |-------     |
338|SOLROCK   |ROCK/PSYCHIC     |  70|  95|  85|  70|  55|  65|LEVITATE    |-------     |
339|BARBOACH  |WATER/GROUND     |  50|  48|  43|  60|  46|  41|OBLIVIOUS   |-------     |
340|WHISCASH  |WATER/GROUND     | 110|  78|  73|  60|  76|  71|OBLIVIOUS   |-------     |LEPPA BERRY (common)
341|CORPHISH  |WATER            |  43|  80|  65|  35|  50|  35|HYPER CUTTER|SHELL ARMOR |
342|CRAWDAUNT |WATER/DARK       |  63| 120|  85|  55|  90|  55|HYPER CUTTER|SHELL ARMOR |TM23 (common)
343|BALTOY    |GROUND/PSYCHIC   |  40|  40|  55|  55|  40|  70|LEVITATE    |-------     |MIRACLE SEED (common), MAGNET (rare)
344|CLAYDOL   |GROUND/PSYCHIC   |  60|  70| 105|  75|  70| 120|LEVITATE    |-------     |THUNDERSTONE (common), BLUE FLUTE (rare)
345|LILEEP    |ROCK/GRASS       |  66|  41|  77|  23|  61|  87|SUCTION CUPS|-------     |HARD STONE (common)
346|CRADILY   |ROCK/GRASS       |  86|  81|  97|  43|  81| 107|SUCTION CUPS|-------     |
347|ANORITH   |ROCK/BUG         |  45|  95|  50|  75|  40|  50|BATTLE ARMOR|-------     |SMOKE BALL (common)
348|ARMALDO   |ROCK/BUG         |  75| 125| 100|  45|  70|  80|BATTLE ARMOR|-------     |X SPECIAL (common), METAL COAT (rare)
349|FEEBAS    |WATER            |  20|  15|  20|  80|  10|  55|SWIFT SWIM  |-------     |
350|MILOTIC   |WATER            |  95|  60|  79|  81| 100| 125|MARVEL SCALE|-------     |
351|CASTFORM  |NORMAL           |  70|  70|  70|  70|  70|  70|FORECAST    |-------     |TM43 (100%)
352|KECLEON   |NORMAL           |  60|  90|  70|  40|  60| 120|COLOR CHANGE|-------     |TM33 (common)
353|SHUPPET   |GHOST            |  44|  75|  35|  45|  63|  33|INSOMNIA    |-------     |
354|BANETTE   |GHOST            |  64| 115|  65|  65|  83|  63|INSOMNIA    |-------     |
355|DUSKULL   |GHOST            |  20|  40|  90|  25|  30|  90|LEVITATE    |-------     |PARLYZ HEAL (common)
356|DUSCLOPS  |GHOST            |  40|  70| 130|  25|  60| 130|PRESSURE    |-------     |
357|TROPIUS   |GRASS/FLYING     |  99|  68|  83|  51|  72|  87|CHLOROPHYLL |-------     |SOFT SAND (common)
358|CHIMECHO  |PSYCHIC          |  65|  50|  70|  65|  95|  80|LEVITATE    |-------     |
359|ABSOL     |DARK             |  65| 130|  60|  75|  75|  60|PRESSURE    |-------     |REPEAT BALL (rare)
360|WYNAUT    |PSYCHIC          |  95|  23|  48|  23|  23|  48|SHADOW TAG  |-------     |
361|SNORUNT   |ICE              |  50|  50|  50|  50|  50|  50|INNER FOCUS |-------     |
362|GLALIE    |ICE              |  80|  80|  80|  80|  80|  80|INNER FOCUS |-------     |PREMIER BALL (common), CHOICE BAND (rare)
363|SPHEAL    |ICE/WATER        |  70|  40|  50|  25|  55|  50|THICK FAT   |-------     |SUPER POTION (common), TM29 (rare)
364|SEALEO    |ICE/WATER        |  90|  60|  70|  45|  75|  70|THICK FAT   |-------     |
365|WALREIN   |ICE/WATER        | 110|  80|  90|  65|  95|  90|THICK FAT   |-------     |TM19 (100%)
366|CLAMPERL  |WATER            |  35|  64|  85|  32|  74|  55|SHELL ARMOR |-------     |TM07 (common), BIG MUSHROOM (rare)
367|HUNTAIL   |WATER            |  55| 104| 105|  52|  94|  75|SWIFT SWIM  |-------     |EXP. SHARE (common), PEARL (rare)
368|GOREBYSS  |WATER            |  55|  84| 105|  52| 114|  75|SWIFT SWIM  |-------     |
369|RELICANTH |WATER/ROCK       | 100|  90| 130|  55|  45|  65|SWIFT SWIM  |ROCK HEAD   |SILK SCARF (common), EVERSTONE (rare)
370|LUVDISC   |WATER            |  43|  30|  55|  97|  40|  65|SWIFT SWIM  |-------     |
371|BAGON     |DRAGON           |  45|  75|  60|  50|  40|  30|ROCK HEAD   |-------     |
372|SHELGON   |DRAGON           |  65|  95| 100|  50|  60|  50|ROCK HEAD   |-------     |
373|SALAMENCE |DRAGON/FLYING    |  95| 135|  80| 100| 110|  80|INTIMIDATE  |-------     |
374|BELDUM    |STEEL/PSYCHIC    |  40|  55|  80|  30|  35|  60|CLEAR BODY  |-------     |CHARCOAL (common), MOON STONE (rare)
375|METANG    |STEEL/PSYCHIC    |  60|  75| 100|  50|  55|  80|CLEAR BODY  |-------     |
376|METAGROSS |STEEL/PSYCHIC    |  80| 135| 130|  70|  95|  90|CLEAR BODY  |-------     |
377|REGIROCK  |ROCK             |  80| 100| 200|  50|  50| 100|CLEAR BODY  |-------     |
378|REGICE    |ICE              |  80|  50| 100|  50| 100| 200|CLEAR BODY  |-------     |TM30 (common)
379|REGISTEEL |STEEL            |  80|  75| 150|  50|  75| 150|CLEAR BODY  |-------     |
380|LATIAS    |DRAGON/PSYCHIC   |  80|  80|  90| 110| 110| 130|LEVITATE    |-------     |
381|LATIOS    |DRAGON/PSYCHIC   |  80|  90|  80| 110| 130| 110|LEVITATE    |-------     |STAR PIECE (common)
382|KYOGRE    |WATER            | 100| 100|  90|  90| 150| 140|DRIZZLE     |-------     |
383|GROUDON   |GROUND           | 100| 150| 140|  90| 100|  90|DROUGHT     |-------     |SHOAL SALT (100%)
384|RAYQUAZA  |DRAGON/FLYING    | 105| 150|  90|  95| 150|  90|AIR LOCK    |-------     |RED SHARD (common), TM21 (rare)
385|JIRACHI   |STEEL/PSYCHIC    | 100| 100| 100| 100| 100| 100|SERENE GRACE|-------     |TM18 (100%)
386|DEOXYS    |PSYCHIC          |  50| 150|  50| 150| 150|  50|PRESSURE    |-------     |TM09 (common), NEST BALL (rare)

--Removing Trade Evolutions--
Made POLIWHIRL evolve into POLITOED at level 37
Made KADABRA evolve into ALAKAZAM at level 37
Made MACHOKE evolve into MACHAMP at level 37
Made GRAVELER evolve into GOLEM at level 37
Made SLOWPOKE evolve into SLOWKING using a WATER STONE
Made HAUNTER evolve into GENGAR at level 37
Made ONIX evolve into STEELIX at level 30
Made SEADRA evolve into KINGDRA at level 40
Made SCYTHER evolve into SCIZOR at level 30
Made PORYGON evolve into PORYGON2 at level 30
Made CLAMPERL evolve into HUNTAIL at level 30
Made CLAMPERL evolve into GOREBYSS using a WATER STONE

--Condensed Level Evolutions--
RHYHORN now evolves into RHYDON at minimum level 40
HORSEA now evolves into SEADRA at minimum level 30
DRAGONAIR now evolves into DRAGONITE at minimum level 40
PUPITAR now evolves into TYRANITAR at minimum level 40
ARON now evolves into LAIRON at minimum level 30
LAIRON now evolves into AGGRON at minimum level 40
TRAPINCH now evolves into VIBRAVA at minimum level 30
VIBRAVA now evolves into FLYGON at minimum level 40
SNORUNT now evolves into GLALIE at minimum level 40
SPHEAL now evolves into SEALEO at minimum level 30
SEALEO now evolves into WALREIN at minimum level 40
SHELGON now evolves into SALAMENCE at minimum level 40
METANG now evolves into METAGROSS at minimum level 40

--Random 2-Evolution Starters--
Set starter 1 to ARON
Set starter 2 to PICHU
Set starter 3 to PIDGEY

Move Data: Unchanged.

--Pokemon Movesets--
001 BULBASAUR  : ACID at level 1, POISON TAIL at level 4, POISON FANG at level 7, VICEGRIP at level 10, NEEDLE ARM at level 15, SLUDGE at level 15, HORN ATTACK at level 20, PETAL DANCE at level 25, SLUDGE BOMB at level 32, DOUBLE-EDGE at level 39, SOLARBEAM at level 46
002 IVYSAUR    : ATTRACT at level 1, POISON FANG at level 1, WEATHER BALL at level 1, POISON TAIL at level 4, VICEGRIP at level 7, NEEDLE ARM at level 10, SLUDGE at level 15, DIZZY PUNCH at level 15, HI JUMP KICK at level 22, SLUDGE BOMB at level 29, METEOR MASH at level 38, SOLARBEAM at level 47, FRENZY PLANT at level 56
003 VENUSAUR   : POISON FANG at level 1, POISON TAIL at level 1, NEEDLE ARM at level 1, GIGA DRAIN at level 1, SLUDGE at level 4, LEAF BLADE at level 7, PETAL DANCE at level 10, RAZOR WIND at level 15, EXTRASENSORY at level 15, SLUDGE BOMB at level 22, METEOR MASH at level 29, SACRED FIRE at level 41, SOLARBEAM at level 53, FRENZY PLANT at level 65
004 CHARMANDER : EMBER at level 1, HORN ATTACK at level 1, RAZOR WIND at level 7, CRUNCH at level 13, BLAZE KICK at level 19, FLAMETHROWER at level 25, HEAT WAVE at level 31, SUPERPOWER at level 37, OVERHEAT at level 43, ERUPTION at level 49
005 CHARMELEON : SECRET POWER at level 1, TRI ATTACK at level 1, FLAMETHROWER at level 1, SKULL BASH at level 7, EGG BOMB at level 13, SACRED FIRE at level 20, HEAT WAVE at level 27, OVERHEAT at level 34, FRENZY PLANT at level 41, ERUPTION at level 48, SUNNY DAY at level 55
006 CHARIZARD  : AIR CUTTER at level 1, FLAME WHEEL at level 1, WING ATTACK at level 1, FIRE PUNCH at level 1, BLAZE KICK at level 7, BOUNCE at level 13, FIRE BLAST at level 20, OVERHEAT at level 27, SKY ATTACK at level 34, BLAST BURN at level 36, WATER SPORT at level 44, SUNNY DAY at level 54, ERUPTION at level 64
007 SQUIRTLE   : CLAMP at level 1, BELLY DRUM at level 4, FAKE OUT at level 7, FLAME WHEEL at level 10, WATER PULSE at level 13, HORN ATTACK at level 18, BUBBLEBEAM at level 23, MUDDY WATER at level 28, HYDRO CANNON at level 33, WATER SPOUT at level 40, EXPLOSION at level 47
008 WARTORTLE  : WATER GUN at level 1, WATER PULSE at level 1, GIGA DRAIN at level 1, BUBBLEBEAM at level 4, DIZZY PUNCH at level 7, LUSTER PURGE at level 10, BRICK BREAK at level 13, BONEMERANG at level 19, HYDRO PUMP at level 25, PSYCHO BOOST at level 31, FRENZY PLANT at level 37, HYDRO CANNON at level 45, WATER SPOUT at level 53
009 BLASTOISE  : UPROAR at level 1, WATER PULSE at level 1, RAIN DANCE at level 1, FLAME WHEEL at level 1, SMELLINGSALT at level 4, BUBBLEBEAM at level 7, OCTAZOOKA at level 10, TRI ATTACK at level 13, MUDDY WATER at level 19, SPIT UP at level 25, MEGA KICK at level 31, HYDRO PUMP at level 42, HYDRO CANNON at level 55, WATER SPOUT at level 68
010 CATERPIE   : SILVER WIND at level 1, PSYCHIC at level 1
011 METAPOD    : SIGNAL BEAM at level 1, BODY SLAM at level 7
012 BUTTERFREE : FURY CUTTER at level 1, TWINEEDLE at level 10, AIR CUTTER at level 13, WING ATTACK at level 14, SILVER WIND at level 15, SIGNAL BEAM at level 18, DRILL PECK at level 23, AEROBLAST at level 28, MEGA KICK at level 34, BLIZZARD at level 40, SKY ATTACK at level 47
013 WEEDLE     : SLUDGE at level 1, SIGNAL BEAM at level 1
014 KAKUNA     : POISON TAIL at level 1, SIGNAL BEAM at level 7
015 BEEDRILL   : SMOG at level 1, LEECH LIFE at level 10, ACID at level 15, POISON TAIL at level 20, POISON FANG at level 25, DRAGONBREATH at level 30, WING ATTACK at level 35, SIGNAL BEAM at level 40, MEGAHORN at level 45
016 PIDGEY     : GUST at level 1, WING ATTACK at level 5, AERIAL ACE at level 9, SPARK at level 13, DRILL PECK at level 19, TAKE DOWN at level 25, AEROBLAST at level 31, SKULL BASH at level 39, DOUBLE-EDGE at level 47
017 PIDGEOTTO  : WEATHER BALL at level 1, AIR CUTTER at level 1, WING ATTACK at level 1, AERIAL ACE at level 5, VITAL THROW at level 9, DRILL PECK at level 13, RAZOR WIND at level 20, BOUNCE at level 27, SPIT UP at level 34, AEROBLAST at level 43, SKY ATTACK at level 52
018 PIDGEOT    : WING ATTACK at level 1, BITE at level 1, BUBBLEBEAM at level 1, TRI ATTACK at level 1, BODY SLAM at level 5, THRASH at level 9, FEATHERDANCE at level 13, ICE BEAM at level 20, AEROBLAST at level 27, SKULL BASH at level 34, CAMOUFLAGE at level 48, SUPERPOWER at level 62
